model,accelerator,pe_x,area_mm2,tp,base_area_mm2,base_tp,norm_x,norm_y
gpt2-large,baseline,30,0.4416912,11.991583243749833,0.4416912,11.991583243749833,0.4416912,1.0
gpt2-large,baseline,32,0.47113728000000005,11.991583243749833,0.47113728000000005,11.991583243749833,0.47113728000000005,1.0
gpt2-large,baseline,34,0.50058336,11.991583243749833,0.50058336,11.991583243749833,0.50058336,1.0
gpt2-large,baseline,36,0.5300294400000001,11.991583243749833,0.5300294400000001,11.991583243749833,0.5300294400000001,1.0
gpt2-large,baseline,38,0.55947552,11.991583243749833,0.55947552,11.991583243749833,0.55947552,1.0
gpt2-large,baseline,40,0.5889216,11.991583243749833,0.5889216,11.991583243749833,0.5889216,1.0
gpt2-large,baseline,42,0.6183676800000001,11.991583243749833,0.6183676800000001,11.991583243749833,0.6183676800000001,1.0
gpt2-large,baseline,44,0.64781376,11.991583243749833,0.64781376,11.991583243749833,0.64781376,1.0
gpt2-large,baseline,46,0.6772598400000001,11.991583243749833,0.6772598400000001,11.991583243749833,0.6772598400000001,1.0
gpt2-large,baseline,48,0.70670592,11.991583243749833,0.70670592,11.991583243749833,0.70670592,1.0
gpt2-large,baseline,50,0.736152,11.991583243749833,0.736152,11.991583243749833,0.736152,1.0
gpt2-large,baseline,52,0.7655980800000001,11.991583243749833,0.7655980800000001,11.991583243749833,0.7655980800000001,1.0
gpt2-large,baseline,54,0.79504416,11.991583243749833,0.79504416,11.991583243749833,0.79504416,1.0
gpt2-large,baseline,56,0.82449024,11.991583243749833,0.82449024,11.991583243749833,0.82449024,1.0
gpt2-large,baseline,58,0.8539363200000001,11.991583243749833,0.8539363200000001,11.991583243749833,0.8539363200000001,1.0
gpt2-large,baseline,60,0.8833824,11.991583243749833,0.8833824,11.991583243749833,0.8833824,1.0
gpt2-large,baseline,62,0.91282848,11.991583243749833,0.91282848,11.991583243749833,0.91282848,1.0
gpt2-large,baseline,64,0.9422745600000001,11.991583243749833,0.9422745600000001,11.991583243749833,0.9422745600000001,1.0
gpt2-large,baseline,66,0.97172064,11.991583243749833,0.97172064,11.991583243749833,0.97172064,1.0
