accelerator,model,pe_x,pe_y,total_cycle,pe_array_area_mm2,weight_buffer_area_mm2,input_buffer_area_mm2,total_area_mm2,total_macs,dram_energy_mJ,onchip_energy_mJ,total_energy_mJ,edp,log_file
OLIVE (Non-uniform Quantization),microsoft/phi-2,30,16,110260543.0,0.10944,0.484009,0.467155,0.10944,,32584.07,29652.97,62237.04,6862289723344.96,test_olive_x30_y16.log
OLIVE (Non-uniform Quantization),facebook/opt-2.7b,30,16,110161988.0,0.10944,0.484009,0.467155,0.10944,,32555.05,29626.51,62181.56,6850044298271.66,test_olive_x30_y16.log
OLIVE (Non-uniform Quantization),meta-llama/Llama-2-7b-hf,30,16,274962917.0,0.10944,0.484009,0.467155,0.10944,,81291.89,73686.18,154978.07,42613221635818.16,test_olive_x30_y16.log
Baseline (FP16),gpt2-large,72,16,5456734.0,1.085184,0.525264,0.485785,1.085184,,1604.79,943.05,2547.84,13902900887.77,test_baseline_x72_y16.log
Baseline (FP16),gpt2-xl,72,16,6865291.0,1.085184,0.525264,0.485785,1.085184,,2023.31,1214.77,3238.09,22230415158.37,test_baseline_x72_y16.log
Baseline (FP16),microsoft/phi-2,72,16,220404076.0,1.085184,0.525264,0.485785,1.085184,,65179.13,35458.49,100637.63,22180943239046.8,test_baseline_x72_y16.log
Baseline (FP16),facebook/opt-2.7b,72,16,220206503.0,1.085184,0.525264,0.485785,1.085184,,65120.7,35426.85,100547.55,22141225442618.65,test_baseline_x72_y16.log
Baseline (FP16),meta-llama/Llama-2-7b-hf,72,16,549799110.0,1.085184,0.525264,0.485785,1.085184,,162619.32,87655.1,250274.42,137600651361612.4,test_baseline_x72_y16.log
OLIVE (Non-uniform Quantization),gpt2-large,104,16,2777338.0,0.379392,0.499773,0.467155,0.379392,,800.72,754.18,1554.89,4318467060.34,test_olive_x104_y16.log
OLIVE (Non-uniform Quantization),gpt2-xl,104,16,3510287.0,0.379392,0.499773,0.467155,0.379392,,1009.24,982.99,1992.23,6993285146.67,test_olive_x104_y16.log
OLIVE (Non-uniform Quantization),microsoft/phi-2,104,16,110252351.0,0.379392,0.499773,0.467155,0.379392,,32584.07,27220.05,59804.12,6593544668296.87,test_olive_x104_y16.log
OLIVE (Non-uniform Quantization),facebook/opt-2.7b,104,16,110153796.0,0.379392,0.499773,0.467155,0.379392,,32555.05,27195.86,59750.91,6581789884409.1,test_olive_x104_y16.log
OLIVE (Non-uniform Quantization),meta-llama/Llama-2-7b-hf,104,16,274954917.0,0.379392,0.499773,0.467155,0.379392,,81291.89,67597.78,148889.67,40937947661469.79,test_olive_x104_y16.log
Baseline (FP16),gpt2-large,96,16,5456734.0,1.446912,0.572565,0.485785,1.446912,,1604.79,958.14,2562.93,13985223964.92,test_baseline_x96_y16.log
Baseline (FP16),gpt2-xl,96,16,6865291.0,1.446912,0.572565,0.485785,1.446912,,2023.31,1244.8,3268.12,22436569334.61,test_baseline_x96_y16.log
Baseline (FP16),microsoft/phi-2,96,16,220404076.0,1.446912,0.572565,0.485785,1.446912,,65179.13,34926.86,100105.99,22063768522522.42,test_baseline_x96_y16.log
Baseline (FP16),facebook/opt-2.7b,96,16,220206503.0,1.446912,0.572565,0.485785,1.446912,,65120.7,34894.96,100015.66,22024099216444.49,test_baseline_x96_y16.log
Baseline (FP16),meta-llama/Llama-2-7b-hf,96,16,549799110.0,1.446912,0.572565,0.485785,1.446912,,162619.32,86688.36,249307.68,137069138117469.61,test_baseline_x96_y16.log
MixPosit (Bit-Serial + Mixed-Precision),gpt2-large,92,16,1480797.0,0.409216,0.564391,0.524382,0.409216,,427.64,319.45,747.09,1106293084.05,test_flexposit_x92_y16.log
MixPosit (Bit-Serial + Mixed-Precision),gpt2-xl,92,16,1896395.0,0.409216,0.564391,0.524382,0.409216,,551.98,415.06,967.03,1833874889.43,test_flexposit_x92_y16.log
MixPosit (Bit-Serial + Mixed-Precision),microsoft/phi-2,92,16,60744782.0,0.409216,0.564391,0.524382,0.409216,,17906.17,12435.78,30341.95,1843115354601.62,test_flexposit_x92_y16.log
MixPosit (Bit-Serial + Mixed-Precision),facebook/opt-2.7b,92,16,66226156.0,0.409216,0.564391,0.524382,0.409216,,19549.9,13493.31,33043.21,2188324691531.15,test_flexposit_x92_y16.log
MixPosit (Bit-Serial + Mixed-Precision),meta-llama/Llama-2-7b-hf,92,16,172147670.0,0.409216,0.564391,0.524382,0.409216,,50899.24,34996.7,85895.94,14786786620052.11,test_flexposit_x92_y16.log
Baseline (FP16),gpt2-large,88,16,5456734.0,1.326336,0.55555,0.485785,1.326336,,1604.79,952.21,2557.0,13952867188.85,test_baseline_x88_y16.log
Baseline (FP16),gpt2-xl,88,16,6865291.0,1.326336,0.55555,0.485785,1.326336,,2023.31,1233.65,3256.97,22360034166.53,test_baseline_x88_y16.log
Baseline (FP16),microsoft/phi-2,88,16,220404076.0,1.326336,0.55555,0.485785,1.326336,,65179.13,35455.08,100634.21,22180191083581.83,test_baseline_x88_y16.log
Baseline (FP16),facebook/opt-2.7b,88,16,220206503.0,1.326336,0.55555,0.485785,1.326336,,65120.7,35425.59,100546.29,22140946802780.1,test_baseline_x88_y16.log
Baseline (FP16),meta-llama/Llama-2-7b-hf,88,16,549799110.0,1.326336,0.55555,0.485785,1.326336,,162619.32,87235.96,249855.28,137370208077361.97,test_baseline_x88_y16.log
BitMod (Bit-Serial),gpt2-large,22,16,1545956.0,0.320672,0.48205,0.524382,0.320672,,417.58,510.1,927.68,1434149034.12,test_bitmod_x22_y16.log
BitMod (Bit-Serial),gpt2-xl,22,16,2000512.0,0.320672,0.48205,0.524382,0.320672,,539.8,646.65,1186.45,2373509312.52,test_bitmod_x22_y16.log
BitMod (Bit-Serial),microsoft/phi-2,22,16,60634464.0,0.320672,0.48205,0.524382,0.320672,,16322.37,20383.19,36705.56,2225622082684.14,test_bitmod_x22_y16.log
BitMod (Bit-Serial),facebook/opt-2.7b,22,16,60580704.0,0.320672,0.48205,0.524382,0.320672,,16307.85,20365.07,36672.92,2221671303820.96,test_bitmod_x22_y16.log
BitMod (Bit-Serial),meta-llama/Llama-2-7b-hf,22,16,150979296.0,0.320672,0.48205,0.524382,0.320672,,40756.81,50790.22,91547.03,13821705443331.11,test_bitmod_x22_y16.log
OLIVE (Non-uniform Quantization),gpt2-large,48,16,2777338.0,0.175104,0.520647,0.467155,0.175104,,800.72,727.83,1528.55,4245298746.87,test_olive_x48_y16.log
OLIVE (Non-uniform Quantization),gpt2-xl,48,16,3510287.0,0.175104,0.520647,0.467155,0.175104,,1009.24,929.4,1938.64,6805173692.37,test_olive_x48_y16.log
OLIVE (Non-uniform Quantization),microsoft/phi-2,48,16,110252351.0,0.175104,0.520647,0.467155,0.175104,,32584.07,28198.26,60782.32,6701393859752.17,test_olive_x48_y16.log
OLIVE (Non-uniform Quantization),facebook/opt-2.7b,48,16,110153796.0,0.175104,0.520647,0.467155,0.175104,,32555.05,28173.66,60728.71,6689498342121.19,test_olive_x48_y16.log
OLIVE (Non-uniform Quantization),meta-llama/Llama-2-7b-hf,48,16,274954917.0,0.175104,0.520647,0.467155,0.175104,,81291.89,70060.16,151352.05,41614991202867.84,test_olive_x48_y16.log
Baseline (FP16),gpt2-large,116,16,5456734.0,1.748352,0.607011,0.485785,1.748352,,1604.79,985.35,2590.15,14133732548.22,test_baseline_x116_y16.log
Baseline (FP16),gpt2-xl,116,16,6865291.0,1.748352,0.607011,0.485785,1.748352,,2023.31,1287.99,3311.31,22733103282.24,test_baseline_x116_y16.log
Baseline (FP16),microsoft/phi-2,116,16,220404076.0,1.748352,0.607011,0.485785,1.748352,,65179.13,35741.88,100921.02,22243403553800.94,test_baseline_x116_y16.log
Baseline (FP16),facebook/opt-2.7b,116,16,220206503.0,1.748352,0.607011,0.485785,1.748352,,65120.7,35710.89,100831.59,22203771893966.45,test_baseline_x116_y16.log
Baseline (FP16),meta-llama/Llama-2-7b-hf,116,16,549799110.0,1.748352,0.607011,0.485785,1.748352,,162619.32,87487.99,250107.3,137508773607331.95,test_baseline_x116_y16.log
BitMod (Bit-Serial),gpt2-large,56,16,1424247.0,0.816256,0.515771,0.524382,0.816256,,417.58,508.21,925.79,1318549566.77,test_bitmod_x56_y16.log
BitMod (Bit-Serial),gpt2-xl,56,16,1847650.0,0.816256,0.515771,0.524382,0.816256,,539.8,651.36,1191.17,2200858624.63,test_bitmod_x56_y16.log
BitMod (Bit-Serial),microsoft/phi-2,56,16,55290440.0,0.816256,0.515771,0.524382,0.816256,,16322.37,19375.28,35697.65,1973738816333.58,test_bitmod_x56_y16.log
BitMod (Bit-Serial),facebook/opt-2.7b,56,16,55241069.0,0.816256,0.515771,0.524382,0.816256,,16307.85,19357.59,35665.44,1970197238655.05,test_bitmod_x56_y16.log
BitMod (Bit-Serial),meta-llama/Llama-2-7b-hf,56,16,137830050.0,0.816256,0.515771,0.524382,0.816256,,40756.81,48427.78,89184.59,12292316246148.86,test_bitmod_x56_y16.log
Baseline (FP16),gpt2-large,80,16,5456734.0,1.20576,0.538446,0.485785,1.20576,,1604.79,946.49,2551.28,13921654379.62,test_baseline_x80_y16.log
Baseline (FP16),gpt2-xl,80,16,6865291.0,1.20576,0.538446,0.485785,1.20576,,2023.31,1222.78,3246.09,22285356216.96,test_baseline_x80_y16.log
Baseline (FP16),microsoft/phi-2,80,16,220404076.0,1.20576,0.538446,0.485785,1.20576,,65179.13,34906.83,100085.96,22059353774824.33,test_baseline_x80_y16.log
Baseline (FP16),facebook/opt-2.7b,80,16,220206503.0,1.20576,0.538446,0.485785,1.20576,,65120.7,34877.18,99997.89,22020185013892.88,test_baseline_x80_y16.log
Baseline (FP16),meta-llama/Llama-2-7b-hf,80,16,549799110.0,1.20576,0.538446,0.485785,1.20576,,162619.32,87744.71,250364.03,137649921050759.58,test_baseline_x80_y16.log
OLIVE (Non-uniform Quantization),gpt2-large,52,16,2777338.0,0.189696,0.530432,0.467155,0.189696,,800.72,727.57,1528.29,4244573964.45,test_olive_x52_y16.log
OLIVE (Non-uniform Quantization),gpt2-xl,52,16,3510287.0,0.189696,0.530432,0.467155,0.189696,,1009.24,930.55,1939.79,6809209186.79,test_olive_x52_y16.log
OLIVE (Non-uniform Quantization),microsoft/phi-2,52,16,110252351.0,0.189696,0.530432,0.467155,0.189696,,32584.07,28076.01,60660.07,6687915465320.64,test_olive_x52_y16.log
OLIVE (Non-uniform Quantization),facebook/opt-2.7b,52,16,110153796.0,0.189696,0.530432,0.467155,0.189696,,32555.05,28050.93,60605.98,6675979284697.62,test_olive_x52_y16.log
OLIVE (Non-uniform Quantization),meta-llama/Llama-2-7b-hf,52,16,274954917.0,0.189696,0.530432,0.467155,0.189696,,81291.89,69458.38,150750.27,41449526814283.66,test_olive_x52_y16.log
BitMod (Bit-Serial),gpt2-large,58,16,1424247.0,0.845408,0.519264,0.524382,0.845408,,417.58,508.87,926.45,1319495389.48,test_bitmod_x58_y16.log
BitMod (Bit-Serial),gpt2-xl,58,16,1847650.0,0.845408,0.519264,0.524382,0.845408,,539.8,652.73,1192.53,2203378863.19,test_bitmod_x58_y16.log
BitMod (Bit-Serial),microsoft/phi-2,58,16,55290440.0,0.845408,0.519264,0.524382,0.845408,,16322.37,19515.1,35837.48,1981469940453.13,test_bitmod_x58_y16.log
BitMod (Bit-Serial),facebook/opt-2.7b,58,16,55241069.0,0.845408,0.519264,0.524382,0.845408,,16307.85,19497.88,35805.73,1977946744610.32,test_bitmod_x58_y16.log
BitMod (Bit-Serial),meta-llama/Llama-2-7b-hf,58,16,137830050.0,0.845408,0.519264,0.524382,0.845408,,40756.81,48176.67,88933.48,12257706069146.89,test_bitmod_x58_y16.log
MixPosit (Bit-Serial + Mixed-Precision),gpt2-large,82,16,1480797.0,0.364736,0.542686,0.524382,0.364736,,427.64,316.41,744.06,1101795486.9,test_flexposit_x82_y16.log
MixPosit (Bit-Serial + Mixed-Precision),gpt2-xl,82,16,1896395.0,0.364736,0.542686,0.524382,0.364736,,551.98,409.68,961.66,1823680983.27,test_flexposit_x82_y16.log
MixPosit (Bit-Serial + Mixed-Precision),microsoft/phi-2,82,16,60744782.0,0.364736,0.542686,0.524382,0.364736,,17906.17,12606.65,30512.82,1853494646621.33,test_flexposit_x82_y16.log
MixPosit (Bit-Serial + Mixed-Precision),facebook/opt-2.7b,82,16,66226156.0,0.364736,0.542686,0.524382,0.364736,,19549.9,13675.64,33225.54,2200399835138.04,test_flexposit_x82_y16.log
MixPosit (Bit-Serial + Mixed-Precision),meta-llama/Llama-2-7b-hf,82,16,172147670.0,0.364736,0.542686,0.524382,0.364736,,50899.24,34997.46,85896.7,14786916958828.48,test_flexposit_x82_y16.log
OLIVE (Non-uniform Quantization),gpt2-large,98,16,2777338.0,0.357504,0.493765,0.467155,0.357504,,800.72,749.61,1550.33,4305790656.15,test_olive_x98_y16.log
OLIVE (Non-uniform Quantization),gpt2-xl,98,16,3510287.0,0.357504,0.493765,0.467155,0.357504,,1009.24,975.08,1984.32,6965540593.24,test_olive_x98_y16.log
OLIVE (Non-uniform Quantization),microsoft/phi-2,98,16,110252351.0,0.357504,0.493765,0.467155,0.357504,,32584.07,27578.18,60162.24,6633028530617.68,test_olive_x98_y16.log
OLIVE (Non-uniform Quantization),facebook/opt-2.7b,98,16,110153796.0,0.357504,0.493765,0.467155,0.357504,,32555.05,27552.81,60107.87,6621109598307.52,test_olive_x98_y16.log
OLIVE (Non-uniform Quantization),meta-llama/Llama-2-7b-hf,98,16,274954917.0,0.357504,0.493765,0.467155,0.357504,,81291.89,67531.07,148822.96,40919604250970.43,test_olive_x98_y16.log
Baseline (FP16),gpt2-large,40,16,5456734.0,0.60288,0.551929,0.485785,0.60288,,1604.79,931.06,2535.86,13837494029.09,test_baseline_x40_y16.log
Baseline (FP16),gpt2-xl,40,16,6865291.0,0.60288,0.551929,0.485785,0.60288,,2023.31,1184.87,3208.19,22025144164.77,test_baseline_x40_y16.log
Baseline (FP16),microsoft/phi-2,40,16,220404076.0,0.60288,0.551929,0.485785,0.60288,,65179.13,36199.66,101378.79,22344298595132.76,test_baseline_x40_y16.log
Baseline (FP16),facebook/opt-2.7b,40,16,220206503.0,0.60288,0.551929,0.485785,0.60288,,65120.7,36167.52,101288.23,22304325885248.44,test_baseline_x40_y16.log
Baseline (FP16),meta-llama/Llama-2-7b-hf,40,16,549799110.0,0.60288,0.551929,0.485785,0.60288,,162619.32,90626.88,253246.19,139234532373114.72,test_baseline_x40_y16.log
OLIVE (Non-uniform Quantization),gpt2-large,44,16,2777338.0,0.160512,0.511153,0.467155,0.160512,,800.72,729.23,1529.95,4249182458.89,test_olive_x44_y16.log
OLIVE (Non-uniform Quantization),gpt2-xl,44,16,3510287.0,0.160512,0.511153,0.467155,0.160512,,1009.24,929.68,1938.92,6806169036.4,test_olive_x44_y16.log
OLIVE (Non-uniform Quantization),microsoft/phi-2,44,16,110252351.0,0.160512,0.511153,0.467155,0.160512,,32584.07,28423.25,61007.31,6726199679961.63,test_olive_x44_y16.log
OLIVE (Non-uniform Quantization),facebook/opt-2.7b,44,16,110153796.0,0.160512,0.511153,0.467155,0.160512,,32555.05,28398.14,60953.2,6714226152447.89,test_olive_x44_y16.log
OLIVE (Non-uniform Quantization),meta-llama/Llama-2-7b-hf,44,16,274954917.0,0.160512,0.511153,0.467155,0.160512,,81291.89,70683.73,151975.62,41786444759087.08,test_olive_x44_y16.log
Baseline (FP16),gpt2-large,98,16,5456734.0,1.477056,0.578493,0.485785,1.477056,,1604.79,959.71,2564.5,13993808564.04,test_baseline_x98_y16.log
Baseline (FP16),gpt2-xl,98,16,6865291.0,1.477056,0.578493,0.485785,1.477056,,2023.31,1247.71,3271.03,22456549044.32,test_baseline_x98_y16.log
Baseline (FP16),microsoft/phi-2,98,16,220404076.0,1.477056,0.578493,0.485785,1.477056,,65179.13,35367.51,100546.64,22160889760038.39,test_baseline_x98_y16.log
Baseline (FP16),facebook/opt-2.7b,98,16,220206503.0,1.477056,0.578493,0.485785,1.477056,,65120.7,35334.99,100455.7,22120998082000.26,test_baseline_x98_y16.log
Baseline (FP16),meta-llama/Llama-2-7b-hf,98,16,549799110.0,1.477056,0.578493,0.485785,1.477056,,162619.32,86633.26,249252.58,137038847928477.03,test_baseline_x98_y16.log
OLIVE (Non-uniform Quantization),gpt2-large,26,16,2777338.0,0.094848,0.48107,0.467155,0.094848,,800.72,762.79,1563.51,4342395438.55,test_olive_x26_y16.log
OLIVE (Non-uniform Quantization),gpt2-xl,26,16,3510287.0,0.094848,0.48107,0.467155,0.094848,,1009.24,965.1,1974.34,6930513486.14,test_olive_x26_y16.log
OLIVE (Non-uniform Quantization),microsoft/phi-2,26,16,110260543.0,0.094848,0.48107,0.467155,0.094848,,32584.07,30344.75,62928.81,6938565129421.58,test_olive_x26_y16.log
OLIVE (Non-uniform Quantization),facebook/opt-2.7b,26,16,110161988.0,0.094848,0.48107,0.467155,0.094848,,32555.05,30317.44,62872.49,6926158880872.9,test_olive_x26_y16.log
OLIVE (Non-uniform Quantization),meta-llama/Llama-2-7b-hf,26,16,274962917.0,0.094848,0.48107,0.467155,0.094848,,81291.89,75574.48,156866.38,43132436049282.53,test_olive_x26_y16.log
Baseline (FP16),gpt2-large,32,16,5456734.0,0.482304,0.524382,0.485785,0.482304,,1604.79,943.09,2547.88,13903116642.0,test_baseline_x32_y16.log
Baseline (FP16),gpt2-xl,32,16,6865291.0,0.482304,0.524382,0.485785,0.482304,,2023.31,1196.2,3219.52,22102915494.47,test_baseline_x32_y16.log
Baseline (FP16),microsoft/phi-2,32,16,220404076.0,0.482304,0.524382,0.485785,0.482304,,65179.13,37078.23,102257.37,22537941036311.65,test_baseline_x32_y16.log
Baseline (FP16),facebook/opt-2.7b,32,16,220206503.0,0.482304,0.524382,0.485785,0.482304,,65120.7,37045.03,102165.74,22497559899771.79,test_baseline_x32_y16.log
Baseline (FP16),meta-llama/Llama-2-7b-hf,32,16,549799110.0,0.482304,0.524382,0.485785,0.482304,,162619.32,92455.7,255075.02,140240020327846.73,test_baseline_x32_y16.log
BitMod (Bit-Serial),gpt2-large,78,16,1424247.0,1.136928,0.549241,0.524382,1.136928,,417.58,517.17,934.75,1331314370.29,test_bitmod_x78_y16.log
BitMod (Bit-Serial),gpt2-xl,78,16,1847650.0,1.136928,0.549241,0.524382,1.136928,,539.8,668.43,1208.23,2232389616.16,test_bitmod_x78_y16.log
BitMod (Bit-Serial),microsoft/phi-2,78,16,55290440.0,1.136928,0.549241,0.524382,1.136928,,16322.37,19155.08,35477.45,1961563864761.25,test_bitmod_x78_y16.log
BitMod (Bit-Serial),facebook/opt-2.7b,78,16,55241069.0,1.136928,0.549241,0.524382,1.136928,,16307.85,19137.92,35445.77,1958062201349.64,test_bitmod_x78_y16.log
BitMod (Bit-Serial),meta-llama/Llama-2-7b-hf,78,16,137830050.0,1.136928,0.549241,0.524382,1.136928,,40756.81,47827.4,88584.21,12209566468664.78,test_bitmod_x78_y16.log
MixPosit (Bit-Serial + Mixed-Precision),gpt2-large,8,16,8366099.200000006,0.035584,0.467155,0.524382,0.035584,,427.64,386.48,814.12,6811043483.98,test_flexposit_x8_y16.log
MixPosit (Bit-Serial + Mixed-Precision),gpt2-xl,8,16,10511940.799999982,0.035584,0.467155,0.524382,0.035584,,551.98,486.29,1038.27,10914217868.16,test_flexposit_x8_y16.log
MixPosit (Bit-Serial + Mixed-Precision),microsoft/phi-2,8,16,364296044.7999993,0.035584,0.467155,0.524382,0.035584,,17906.17,16490.7,34396.87,12530645208704.76,test_flexposit_x8_y16.log
MixPosit (Bit-Serial + Mixed-Precision),facebook/opt-2.7b,8,16,397038649.6000004,0.035584,0.467155,0.524382,0.035584,,19549.9,17583.39,37133.29,14743351438338.54,test_flexposit_x8_y16.log
MixPosit (Bit-Serial + Mixed-Precision),meta-llama/Llama-2-7b-hf,8,16,1032747328.0,0.035584,0.467155,0.524382,0.035584,,50899.24,45287.43,96186.67,99336530299309.72,test_flexposit_x8_y16.log
BitMod (Bit-Serial),gpt2-large,86,16,1424247.0,1.253536,0.480121,0.524382,1.253536,,417.58,522.62,940.2,1339079716.82,test_bitmod_x86_y16.log
BitMod (Bit-Serial),gpt2-xl,86,16,1847650.0,1.253536,0.480121,0.524382,1.253536,,539.8,677.42,1217.23,2249011109.94,test_bitmod_x86_y16.log
BitMod (Bit-Serial),microsoft/phi-2,86,16,55290440.0,1.253536,0.480121,0.524382,1.253536,,16322.37,19198.01,35520.39,1963937828001.87,test_bitmod_x86_y16.log
BitMod (Bit-Serial),facebook/opt-2.7b,86,16,55241069.0,1.253536,0.480121,0.524382,1.253536,,16307.85,19180.68,35488.53,1960424585670.61,test_bitmod_x86_y16.log
BitMod (Bit-Serial),meta-llama/Llama-2-7b-hf,86,16,137830050.0,1.253536,0.480121,0.524382,1.253536,,40756.81,47662.47,88419.27,12186833040080.42,test_bitmod_x86_y16.log
OLIVE (Non-uniform Quantization),gpt2-large,14,16,4705792.0,0.051072,0.512417,0.467155,0.051072,,800.72,836.99,1637.71,7706723554.14,test_olive_x14_y16.log
OLIVE (Non-uniform Quantization),gpt2-xl,14,16,5922176.0,0.051072,0.512417,0.467155,0.051072,,1009.24,1053.5,2062.74,12215912390.69,test_olive_x14_y16.log
OLIVE (Non-uniform Quantization),microsoft/phi-2,14,16,189449216.0,0.051072,0.512417,0.467155,0.051072,,32584.07,33713.5,66297.56,12560021282444.33,test_olive_x14_y16.log
OLIVE (Non-uniform Quantization),facebook/opt-2.7b,14,16,189277696.0,0.051072,0.512417,0.467155,0.051072,,32555.05,33683.0,66238.05,12537385554280.12,test_olive_x14_y16.log
OLIVE (Non-uniform Quantization),meta-llama/Llama-2-7b-hf,14,16,472784896.0,0.051072,0.512417,0.467155,0.051072,,81291.89,84131.12,165423.01,78209499529107.69,test_olive_x14_y16.log
MixPosit (Bit-Serial + Mixed-Precision),gpt2-large,44,16,1606103.9999999998,0.195712,0.48244,0.524382,0.195712,,427.64,311.21,738.85,1186672288.56,test_flexposit_x44_y16.log
MixPosit (Bit-Serial + Mixed-Precision),gpt2-xl,44,16,2054231.9999999998,0.195712,0.48244,0.524382,0.195712,,551.98,397.22,949.2,1949870345.6,test_flexposit_x44_y16.log
MixPosit (Bit-Serial + Mixed-Precision),microsoft/phi-2,44,16,67035488.0,0.195712,0.48244,0.524382,0.195712,,17906.17,12916.62,30822.79,2066220859653.1,test_flexposit_x44_y16.log
MixPosit (Bit-Serial + Mixed-Precision),facebook/opt-2.7b,44,16,73044320.0,0.195712,0.48244,0.524382,0.195712,,19549.9,13977.4,33527.3,2448978658624.67,test_flexposit_x44_y16.log
MixPosit (Bit-Serial + Mixed-Precision),meta-llama/Llama-2-7b-hf,44,16,189344480.0,0.195712,0.48244,0.524382,0.195712,,50899.24,36123.01,87022.25,16477183333694.76,test_flexposit_x44_y16.log
Baseline (FP16),gpt2-large,46,16,5456734.0,0.693312,0.486951,0.485785,0.693312,,1604.79,936.34,2541.14,13866302098.77,test_baseline_x46_y16.log
Baseline (FP16),gpt2-xl,46,16,6865291.0,0.693312,0.486951,0.485785,0.693312,,2023.31,1194.46,3217.77,22090925312.68,test_baseline_x46_y16.log
Baseline (FP16),microsoft/phi-2,46,16,220404076.0,0.693312,0.486951,0.485785,0.693312,,65179.13,36268.78,101447.92,22359534527553.95,test_baseline_x46_y16.log
Baseline (FP16),facebook/opt-2.7b,46,16,220206503.0,0.693312,0.486951,0.485785,0.693312,,65120.7,36235.22,101355.93,22319234525590.6,test_baseline_x46_y16.log
Baseline (FP16),meta-llama/Llama-2-7b-hf,46,16,549799110.0,0.693312,0.486951,0.485785,0.693312,,162619.32,90625.65,253244.97,139233859838779.0,test_baseline_x46_y16.log
OLIVE (Non-uniform Quantization),gpt2-large,86,16,2777338.0,0.313728,0.480121,0.467155,0.313728,,800.72,743.0,1543.72,4287434586.11,test_olive_x86_y16.log
